pointId,betaMDeg,speedMps,parameter,codePath,layer,referenceValue,perturbation,output,outputScale,derivative,normalizedSensitivity,fixedStateResidualDerivative,baselineStatus,finiteReal
B75_V080,75,80,tailArmX,htail.rAC,GEOMETRY,5,0.1,wingMyNm,10000,-40.1884013327435,-0.0200942006663718,0.0653838630867064,CREDIBLE,1
B75_V080,75,80,tailArmX,htail.rAC,GEOMETRY,5,0.1,fuselageMyNm,2000,1.6897713704023,0.00422442842600574,0.0653838630867064,CREDIBLE,1
B75_V080,75,80,tailArmX,htail.rAC,GEOMETRY,5,0.1,horizontalTailMyNm,10000,46.6616244316265,0.0233308122158132,0.0653838630867064,CREDIBLE,1
B75_V080,75,80,tailArmX,htail.rAC,GEOMETRY,5,0.1,verticalTailMyNm,2000,-1.4377551022983,-0.00359438775574574,0.0653838630867064,CREDIBLE,1
B75_V080,75,80,tailArmX,htail.rAC,GEOMETRY,5,0.1,totalMyNm,1000,0.00561371156322821,2.8068557816141e-05,0.0653838630867064,CREDIBLE,1
B75_V080,75,80,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,thetaDeg,10,-0.126198952550908,-0.00110129361729072,18.8385264674968,CREDIBLE,1
B75_V080,75,80,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,collectiveDeg,20,0.00594736093670249,2.59502575374881e-05,18.8385264674968,CREDIBLE,1
B75_V080,75,80,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,cyclicLongDeg,20,0,0,18.8385264674968,CREDIBLE,1
B75_V080,75,80,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,elevatorDeg,20,-127.685371661679,-0.557132535532242,18.8385264674968,CREDIBLE,1
B75_V080,75,80,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,minimumMarginProxy,0.2,-3.19213429154198,-1.3928313388306,18.8385264674968,CREDIBLE,1
B75_V080,75,80,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,rotorLeftMyNm,5000,5.53864262152296,9.66675498368659e-05,18.8385264674968,CREDIBLE,1
B75_V080,75,80,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,rotorRightMyNm,5000,5.53864262153599,9.66675498370932e-05,18.8385264674968,CREDIBLE,1
B75_V080,75,80,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,wingMyNm,10000,66.5047634019489,0.000580363544811917,18.8385264674968,CREDIBLE,1
B75_V080,75,80,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,fuselageMyNm,2000,-2.79628785943863,-0.000122011074951871,18.8385264674968,CREDIBLE,1
B75_V080,75,80,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,horizontalTailMyNm,10000,-108.788260962258,-0.000949356670655106,18.8385264674968,CREDIBLE,1
B75_V080,75,80,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,verticalTailMyNm,2000,2.3792432931166,0.000103814072927193,18.8385264674968,CREDIBLE,1
B75_V080,75,80,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,totalMyNm,1000,-31.6232568836729,-0.00275964976412027,18.8385264674968,CREDIBLE,1
B75_V080,75,80,wingACX,wing.xAC,GEOMETRY,1,0.03,thetaDeg,10,-2.21385364673186,-0.221385364673186,1.89809379034457,CREDIBLE,1
B75_V080,75,80,wingACX,wing.xAC,GEOMETRY,1,0.03,collectiveDeg,20,0.103694667008073,0.00518473335040367,1.89809379034457,CREDIBLE,1
B75_V080,75,80,wingACX,wing.xAC,GEOMETRY,1,0.03,cyclicLongDeg,20,0,0,1.89809379034457,CREDIBLE,1
B75_V080,75,80,wingACX,wing.xAC,GEOMETRY,1,0.03,elevatorDeg,20,21.400848433384,1.0700424216692,1.89809379034457,CREDIBLE,1
B75_V080,75,80,wingACX,wing.xAC,GEOMETRY,1,0.03,minimumMarginProxy,0.2,0.5350212108346,2.675106054173,1.89809379034457,CREDIBLE,1
B75_V080,75,80,wingACX,wing.xAC,GEOMETRY,1,0.03,rotorLeftMyNm,5000,97.5354203173102,0.019507084063462,1.89809379034457,CREDIBLE,1
B75_V080,75,80,wingACX,wing.xAC,GEOMETRY,1,0.03,rotorRightMyNm,5000,97.5354203173026,0.0195070840634605,1.89809379034457,CREDIBLE,1
B75_V080,75,80,wingACX,wing.xAC,GEOMETRY,1,0.03,wingMyNm,10000,56866.4608628843,5.68664608628843,1.89809379034457,CREDIBLE,1
B75_V080,75,80,wingACX,wing.xAC,GEOMETRY,1,0.03,fuselageMyNm,2000,-49.054115776967,-0.0245270578884835,1.89809379034457,CREDIBLE,1
B75_V080,75,80,wingACX,wing.xAC,GEOMETRY,1,0.03,horizontalTailMyNm,10000,-57050.4850809862,-5.70504850809862,1.89809379034457,CREDIBLE,1
B75_V080,75,80,wingACX,wing.xAC,GEOMETRY,1,0.03,verticalTailMyNm,2000,41.7380267819236,0.0208690133909618,1.89809379034457,CREDIBLE,1
B75_V080,75,80,wingACX,wing.xAC,GEOMETRY,1,0.03,totalMyNm,1000,3.73053353764684,0.00373053353764684,1.89809379034457,CREDIBLE,1
B75_V080,75,80,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,thetaDeg,10,-0.0995733183016749,-0.00995733183016749,0.085371269881084,CREDIBLE,1
B75_V080,75,80,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,collectiveDeg,20,0.00466391357871743,0.000233195678935871,0.085371269881084,CREDIBLE,1
B75_V080,75,80,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,cyclicLongDeg,20,0,0,0.085371269881084,CREDIBLE,1
B75_V080,75,80,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,elevatorDeg,20,0.962553914134527,0.0481276957067263,0.085371269881084,CREDIBLE,1
B75_V080,75,80,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,minimumMarginProxy,0.2,0.0240638478533635,0.120319239266818,0.085371269881084,CREDIBLE,1
B75_V080,75,80,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,rotorLeftMyNm,5000,1257.01825946624,0.251403651893248,0.085371269881084,CREDIBLE,1
B75_V080,75,80,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,rotorRightMyNm,5000,1257.01825946624,0.251403651893248,0.085371269881084,CREDIBLE,1
B75_V080,75,80,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,wingMyNm,10000,52.4737259464928,0.00524737259464928,0.085371269881084,CREDIBLE,1
B75_V080,75,80,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,fuselageMyNm,2000,-2.20632307944063,-0.00110316153972031,0.085371269881084,CREDIBLE,1
B75_V080,75,80,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,horizontalTailMyNm,10000,-2566.18076885616,-0.256618076885616,0.085371269881084,CREDIBLE,1
B75_V080,75,80,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,verticalTailMyNm,2000,1.87726716308063,0.000938633581540316,0.085371269881084,CREDIBLE,1
B75_V080,75,80,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,totalMyNm,1000,0.000420106470500059,4.20106470500059e-07,0.085371269881084,CREDIBLE,1
B75_V080,75,80,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,thetaDeg,10,-0.319957826966603,-0.0319957826966603,0.274322544055259,CREDIBLE,1
B75_V080,75,80,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,collectiveDeg,20,0.0149865011957573,0.000749325059787864,0.274322544055259,CREDIBLE,1
B75_V080,75,80,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,cyclicLongDeg,20,0,0,0.274322544055259,CREDIBLE,1
B75_V080,75,80,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,elevatorDeg,20,3.09296369707903,0.154648184853952,0.274322544055259,CREDIBLE,1
B75_V080,75,80,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,minimumMarginProxy,0.2,0.0773240924269762,0.386620462134881,0.274322544055259,CREDIBLE,1
B75_V080,75,80,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,rotorLeftMyNm,5000,4039.1635267496,0.807832705349919,0.274322544055259,CREDIBLE,1
B75_V080,75,80,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,rotorRightMyNm,5000,4039.1635267496,0.80783270534992,0.274322544055259,CREDIBLE,1
B75_V080,75,80,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,wingMyNm,10000,168.613230374831,0.0168613230374831,0.274322544055259,CREDIBLE,1
B75_V080,75,80,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,fuselageMyNm,2000,-7.08955333551605,-0.00354477666775802,0.274322544055259,CREDIBLE,1
B75_V080,75,80,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,horizontalTailMyNm,10000,-8245.86774150875,-0.824586774150875,0.274322544055259,CREDIBLE,1
B75_V080,75,80,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,verticalTailMyNm,2000,6.03220149576558,0.00301610074788279,0.274322544055259,CREDIBLE,1
B75_V080,75,80,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,totalMyNm,1000,0.0151905255267574,1.51905255267574e-05,0.274322544055259,CREDIBLE,1
B75_V080,75,80,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,thetaDeg,10,0.00472631270416191,0.000945262540832381,0.705569557675877,CREDIBLE,1
B75_V080,75,80,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,collectiveDeg,20,-0.000221536102040787,-2.21536102040787e-05,0.705569557675877,CREDIBLE,1
B75_V080,75,80,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,cyclicLongDeg,20,0,0,0.705569557675877,CREDIBLE,1
B75_V080,75,80,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,elevatorDeg,20,4.78226837442992,0.478226837442992,0.705569557675877,CREDIBLE,1
B75_V080,75,80,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,minimumMarginProxy,0.2,0.119556709360748,1.19556709360748,0.705569557675877,CREDIBLE,1
B75_V080,75,80,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,rotorLeftMyNm,5000,-0.208132400412353,-8.32529601649412e-05,0.705569557675877,CREDIBLE,1
B75_V080,75,80,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,rotorRightMyNm,5000,-0.208132400392458,-8.32529601569831e-05,0.705569557675877,CREDIBLE,1
B75_V080,75,80,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,wingMyNm,10000,-2.49069844419409,-0.000498139688838819,0.705569557675877,CREDIBLE,1
B75_V080,75,80,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,fuselageMyNm,2000,0.104724568363679,0.000104724568363679,0.705569557675877,CREDIBLE,1
B75_V080,75,80,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,horizontalTailMyNm,10000,3.03373292899778,0.000606746585799556,0.705569557675877,CREDIBLE,1
B75_V080,75,80,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,verticalTailMyNm,2000,-0.0891057142354157,-8.91057142354157e-05,0.705569557675877,CREDIBLE,1
B75_V080,75,80,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,totalMyNm,1000,0.142388538117189,0.000284777076234377,0.705569557675877,CREDIBLE,1
B75_V080,75,80,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,thetaDeg,10,0.0178223051455761,0.000712892205823046,2.66061948722136,CREDIBLE,1
B75_V080,75,80,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,collectiveDeg,20,-0.00083512274096087,-1.67024548192174e-05,2.66061948722136,CREDIBLE,1
B75_V080,75,80,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,cyclicLongDeg,20,0,0,2.66061948722136,CREDIBLE,1
B75_V080,75,80,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,elevatorDeg,20,18.0333690899716,0.360667381799431,2.66061948722136,CREDIBLE,1
B75_V080,75,80,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,minimumMarginProxy,0.2,0.450834227249289,0.901668454498579,2.66061948722136,CREDIBLE,1
B75_V080,75,80,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,rotorLeftMyNm,5000,-0.784992785284544,-6.27994228227635e-05,2.66061948722136,CREDIBLE,1
B75_V080,75,80,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,rotorRightMyNm,5000,-0.784992785320071,-6.27994228256057e-05,2.66061948722136,CREDIBLE,1
B75_V080,75,80,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,wingMyNm,10000,-9.39209918192319,-0.000375683967276927,2.66061948722136,CREDIBLE,1
B75_V080,75,80,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,fuselageMyNm,2000,0.394902608109149,7.89805216218298e-05,2.66061948722136,CREDIBLE,1
B75_V080,75,80,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,horizontalTailMyNm,10000,11.2025622331657,0.000448102489326629,2.66061948722136,CREDIBLE,1
B75_V080,75,80,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,verticalTailMyNm,2000,-0.336005958282648,-6.72011916565296e-05,2.66061948722136,CREDIBLE,1
B75_V080,75,80,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,totalMyNm,1000,0.299374130341867,0.000119749652136747,2.66061948722136,CREDIBLE,1
B75_V080,75,80,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,thetaDeg,10,-4.21983123468506,-0.0126594937040552,3.61796068799888,CREDIBLE,1
B75_V080,75,80,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,collectiveDeg,20,0.19765262954774,0.00029647894432161,3.61796068799888,CREDIBLE,1
B75_V080,75,80,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,cyclicLongDeg,20,0,0,3.61796068799888,CREDIBLE,1
B75_V080,75,80,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,elevatorDeg,20,40.7922035863932,0.0611883053795898,3.61796068799888,CREDIBLE,1
B75_V080,75,80,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,minimumMarginProxy,0.2,1.01980508965983,0.152970763448975,3.61796068799888,CREDIBLE,1
B75_V080,75,80,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,rotorLeftMyNm,5000,185.912397514812,0.00111547438508887,3.61796068799888,CREDIBLE,1
B75_V080,75,80,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,rotorRightMyNm,5000,185.912397514926,0.00111547438508956,3.61796068799888,CREDIBLE,1
B75_V080,75,80,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,wingMyNm,10000,108394.662045446,0.325183986136339,3.61796068799888,CREDIBLE,1
B75_V080,75,80,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,fuselageMyNm,2000,-93.502067920646,-0.00140253101880969,3.61796068799888,CREDIBLE,1
B75_V080,75,80,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,horizontalTailMyNm,10000,-108752.404831921,-0.326257214495762,3.61796068799888,CREDIBLE,1
B75_V080,75,80,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,verticalTailMyNm,2000,79.5569608472775,0.00119335441270916,3.61796068799888,CREDIBLE,1
B75_V080,75,80,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,totalMyNm,1000,0.136901481802454,4.10704445407362e-06,3.61796068799888,CREDIBLE,1
