pointId,modelKind,modeIndex,stateIndex,stateName,rightEigenvectorReal,rightEigenvectorImag,leftEigenvectorReal,leftEigenvectorImag,participationRawReal,participationRawImag,participationMagnitude,normalizedMagnitude
B75_V080,THIRTEEN_STATE_TORQUE,2,9,psi,-0.0119883888394215,0.000216572628917005,1.89121506655246e-16,6.47078658247302e-17,-2.25324820706706e-18,8.16701598357051e-19,2.39669125742342e-18,2.09524793729034e-18
B75_V080,THIRTEEN_STATE_TORQUE,2,10,betaSym,0,0,-1.24361973781743e-13,-7.33256045932051e-13,-0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,2,11,betaDiff,0,0,0.333289953519411,-2.10298324410275,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,2,12,betaSymDot,0,0,4.49831284090567e-13,2.66509465297558e-12,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,2,13,betaDiffDot,0,0,-1.19984383266988,7.57073967876989,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,3,1,u,6.25786020444025e-15,1.29923437968663e-15,-1.66554752947325e-14,-8.45059709447851e-14,-2.14020698773209e-28,5.07187186500017e-28,5.50494052332244e-28,4.81255782974621e-28
B75_V080,THIRTEEN_STATE_TORQUE,3,2,v,0.999609037283318,0,0.546393319648208,-0.0986692172889769,0.546179700231581,0.0986306413037327,0.555013755098958,0.485207021111694
B75_V080,THIRTEEN_STATE_TORQUE,3,3,w,1.82211153262972e-15,9.01911623855585e-16,-9.59452268436198e-14,2.48965742213241e-13,4.97221925114211e-29,-5.40177465460184e-28,5.42461049863611e-28,4.74233129639311e-28
B75_V080,THIRTEEN_STATE_TORQUE,3,4,p,0.0052079574468665,-0.0126557854987038,-4.53313769114592,-5.83935396131453,0.0502932229891285,0.0877815252029496,0.101168198785934,0.0884437906505698
B75_V080,THIRTEEN_STATE_TORQUE,3,5,q,2.76116989230986e-17,-3.45524465156776e-17,4.03741346612543e-12,8.36254700994429e-13,8.25851992251255e-29,-1.6259292587686e-28,1.82364400792072e-28,1.59427558060005e-28
B75_V080,THIRTEEN_STATE_TORQUE,3,6,r,0.00612914389025665,0.0191240480628497,-2.57155890809342,23.050594673954,0.425059225851988,-0.190459027667475,0.465778903238362,0.407195663279845
B75_V080,THIRTEEN_STATE_TORQUE,3,7,phi,0.00440195090126866,0.00529525189366547,-1.54700895536315,-2.78028163777799,-0.0215321490726988,0.00404686116079337,0.0219091425880535,0.0191535249578912
B75_V080,THIRTEEN_STATE_TORQUE,3,8,theta,1.40123866467782e-17,2.20458315841148e-17,9.12846193621259e-12,-1.51844481117194e-11,-2.06842247628088e-28,4.14014892427099e-28,4.62808866115658e-28,4.04599181928421e-28
B75_V080,THIRTEEN_STATE_TORQUE,3,9,psi,-0.0119883888394215,-0.000216572628917005,1.42419794307074e-16,-6.58514037666241e-17,-1.69312226095202e-18,-8.20296463238937e-19,1.88136899042522e-18,1.64474021602109e-18
B75_V080,THIRTEEN_STATE_TORQUE,3,10,betaSym,0,0,-1.24932551666273e-13,7.33217400976979e-13,-0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,3,11,betaDiff,0,0,0.333289953519417,2.10298324410275,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,3,12,betaSymDot,0,0,4.49407272149965e-13,-2.66504217401253e-12,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,3,13,betaDiffDot,0,0,-1.19984383266989,-7.57073967876989,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,4,1,u,7.52598234707475e-15,0,-6.8680406078823e-14,1.11997050520008e-17,-5.16887523739148e-28,-8.42887825138023e-32,5.16887530611628e-28,4.30352258176476e-28
B75_V080,THIRTEEN_STATE_TORQUE,4,2,v,-0.987619054154443,0,0.0696688076614419,4.13395559610985e-17,-0.068806241926661,4.08277331574648e-17,0.068806241926661,0.0572869721866519
B75_V080,THIRTEEN_STATE_TORQUE,4,3,w,1.76079463107248e-15,0,2.20455449971899e-13,-2.62027307597442e-17,3.88176772701187e-28,4.61376276411953e-32,3.88176775443083e-28,3.23189750168517e-28
B75_V080,THIRTEEN_STATE_TORQUE,4,4,p,-0.130781193124076,0,-7.40212743156558,5.9621133425286e-16,0.968059057156597,7.79732296476862e-17,0.968059057156597,0.805990426587706
B75_V080,THIRTEEN_STATE_TORQUE,4,5,q,-1.06364418545427e-17,0,2.44515713485377e-12,-2.16745015244078e-15,-2.60077716900924e-29,-2.30539575190562e-32,2.60077819079007e-29,2.1653661602133e-29
B75_V080,THIRTEEN_STATE_TORQUE,4,6,r,-0.0276623199875482,0,-4.78922193785797,-2.75404407693675e-15,0.132480989736413,-7.61832485160363e-17,0.132480989736413,0.110301544769432
B75_V080,THIRTEEN_STATE_TORQUE,4,7,phi,0.0803847884964764,0,-0.394773757073966,2.82608026529465e-16,-0.0317338049663501,-2.27173864399777e-17,0.0317338049663501,0.0264210564562097
B75_V080,THIRTEEN_STATE_TORQUE,4,8,theta,5.49485297885866e-18,0,-1.86963153813622e-11,1.77695102360543e-16,-1.02733504266959e-28,-9.76408462534424e-34,1.02733504271599e-28,8.5534266035302e-29
B75_V080,THIRTEEN_STATE_TORQUE,4,9,psi,0.0166722892072425,0,-1.77098811444483e-16,3.71833504100882e-20,-2.95264260266133e-18,-6.1993157173123e-22,2.95264266774119e-18,2.45832287373437e-18
B75_V080,THIRTEEN_STATE_TORQUE,4,10,betaSym,0,0,-1.32954138146658e-12,-8.77887258905565e-17,-0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,4,11,betaDiff,0,0,-2.1117684410881,5.142492536608e-16,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,4,12,betaSymDot,0,0,4.79223398303205e-12,2.91394182512198e-17,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,4,13,betaDiffDot,0,0,7.60236638791715,1.0211799110073e-15,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,5,1,u,1.65529916965916e-12,0,-1.98721162555142e-11,1.59793717457258e-18,-3.28942975371228e-23,-2.6450640782375e-30,3.28942975371229e-23,2.77730259000295e-23
B75_V080,THIRTEEN_STATE_TORQUE,5,2,v,-0.83794685153524,0,0.0281081771395764,1.58716259296522e-17,-0.0235531585365029,1.32995789764972e-17,0.0235531585365029,0.0198861970322839
B75_V080,THIRTEEN_STATE_TORQUE,5,3,w,3.666448932583e-13,0,2.1247713616159e-11,-3.10433285042962e-18,7.79036569077953e-24,1.138187786584e-30,7.79036569077962e-24,6.57749349584219e-24
B75_V080,THIRTEEN_STATE_TORQUE,5,4,p,0.0328271225232694,0,-2.09112154396708,5.96613985488504e-16,-0.0686455031348556,-1.95851204007272e-17,0.0686455031348556,0.0579581714530711
B75_V080,THIRTEEN_STATE_TORQUE,5,5,q,3.58630144365717e-15,0,-1.51217029239073e-10,-4.79249137423584e-16,-5.42309850265635e-25,1.71873187341365e-30,5.42309850268359e-25,4.57878314633304e-25
B75_V080,THIRTEEN_STATE_TORQUE,5,6,r,-0.035460712747404,0,-0.490699628164816,-2.40523691189404e-15,0.0174005585596105,-8.52914152221276e-17,0.0174005585596105,0.0146914875748799
B75_V080,THIRTEEN_STATE_TORQUE,5,7,phi,-0.333203705616086,0,-3.2256487097719,2.74815780263797e-16,1.07479810311175,9.15696363456733e-17,1.07479810311175,0.907464143939765
B75_V080,THIRTEEN_STATE_TORQUE,5,8,theta,-4.2967969452047e-14,0,-2.06622300425477e-09,-1.48092717954286e-17,8.87814069279356e-23,-6.36324338113036e-31,8.87814069279356e-23,7.49591418168427e-23
B75_V080,THIRTEEN_STATE_TORQUE,5,9,psi,0.42951749957851,0,6.81719302564173e-17,-2.02048021345099e-18,2.92810370251769e-17,8.67831609229322e-19,2.92938946023187e-17,2.47331651507307e-17
B75_V080,THIRTEEN_STATE_TORQUE,5,10,betaSym,0,0,4.2062508098106e-12,-3.20497790634982e-18,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,5,11,betaDiff,0,0,-0.233523724815223,-1.64854466152783e-16,-0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,5,12,betaSymDot,0,0,-1.51424557163513e-11,9.24255308296186e-18,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,5,13,betaDiffDot,0,0,0.840685409334802,8.14928056949896e-16,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,6,1,u,-0.135539818353175,-0.0198657987617461,-0.111980920393793,-0.0348354742597629,0.0158699081306104,-0.00249700342371677,0.0160651489309022,0.0159429704191871
B75_V080,THIRTEEN_STATE_TORQUE,6,2,v,1.56367457914567e-14,-8.68288391632465e-14,-1.86601913168898e-16,-3.01917860428614e-16,2.32973306632462e-29,2.09234403395191e-29,3.13138303577516e-29,3.10756827249059e-29
B75_V080,THIRTEEN_STATE_TORQUE,6,3,w,0.989742011402492,0,0.491048355150605,0.0428501222218865,0.486011186722645,-0.0424105661567325,0.487858104105373,0.484147850478463
B75_V080,THIRTEEN_STATE_TORQUE,6,4,p,1.24818327170789e-15,1.89270021848802e-14,5.5623196247144e-15,-5.15863841603425e-15,-9.06947662638265e-29,1.11716961865655e-28,1.43896560751612e-28,1.42802200051368e-28
B75_V080,THIRTEEN_STATE_TORQUE,6,5,q,-0.00372229436347843,0.0385519303192168,-0.0660934069458766,12.9580071612091,0.499802208270982,0.0456854885989445,0.5018858548127,0.498068917474889
B75_V080,THIRTEEN_STATE_TORQUE,6,6,r,-2.26690797447078e-15,9.08601285807725e-16,-1.070867771994e-14,2.38513123309477e-14,4.59469199714703e-29,4.43388117789805e-29,6.38517790264027e-29,6.33661741082436e-29
B75_V080,THIRTEEN_STATE_TORQUE,6,7,phi,5.5281930222338e-15,-2.11886987448576e-15,5.69311054897758e-16,-8.13397703657601e-16,4.87074529142233e-30,3.29032346622638e-30,5.87795782617677e-30,5.8332548394684e-30
B75_V080,THIRTEEN_STATE_TORQUE,6,8,theta,0.0117449857232071,-0.00264708311003356,-0.122186563849366,0.0937725284551048,-0.00168330312423719,-0.000777919018495545,0.00185436442141338,0.00184026162746107
B75_V080,THIRTEEN_STATE_TORQUE,6,9,psi,4.92825251122437e-16,5.88688908019755e-16,-1.70916412560062e-17,-2.6801544964564e-18,-1.0000969617929e-32,-8.74081181450065e-33,1.3282363662965e-32,1.31813487622393e-32
B75_V080,THIRTEEN_STATE_TORQUE,6,10,betaSym,0,0,-0.0136441727752045,0.0725258228888154,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,6,11,betaDiff,0,0,-5.33106887153869e-14,5.21307753103591e-14,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,6,12,betaSymDot,0,0,0.0491190219907545,-0.261092962399734,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,6,13,betaDiffDot,0,0,1.94975802738523e-13,-1.91503738052936e-13,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,7,1,u,-0.135539818353175,0.0198657987617461,-0.111980920393793,0.034835474259763,0.0158699081306104,0.00249700342371678,0.0160651489309022,0.0159429704191872
B75_V080,THIRTEEN_STATE_TORQUE,7,2,v,1.56367457914567e-14,8.68288391632465e-14,-1.18194787760025e-16,2.97149221218657e-16,2.39529400866001e-29,-1.49091630506747e-29,2.82139412642732e-29,2.79993688772936e-29
B75_V080,THIRTEEN_STATE_TORQUE,7,3,w,0.989742011402492,0,0.491048355150606,-0.0428501222218865,0.486011186722645,0.0424105661567326,0.487858104105373,0.484147850478463
B75_V080,THIRTEEN_STATE_TORQUE,7,4,p,1.24818327170789e-15,-1.89270021848802e-14,5.56956552219399e-15,4.97131399823866e-15,-8.71402323909054e-29,-1.11620289778408e-28,1.41606882570576e-28,1.40529935308182e-28
B75_V080,THIRTEEN_STATE_TORQUE,7,5,q,-0.00372229436347843,-0.0385519303192168,-0.066093406945867,-12.9580071612091,0.499802208270982,-0.0456854885989449,0.5018858548127,0.498068917474889
B75_V080,THIRTEEN_STATE_TORQUE,7,6,r,-2.26690797447078e-15,-9.08601285807725e-16,-1.25445349759414e-14,-2.29425181779161e-14,4.92829078891109e-29,-4.06105968029585e-29,6.38594204694894e-29,6.33737574367029e-29
B75_V080,THIRTEEN_STATE_TORQUE,7,7,phi,5.5281930222338e-15,2.11886987448576e-15,5.61298198788028e-16,7.10816185024096e-16,4.60909178667683e-30,-2.74021123012599e-30,5.36213434032759e-30,5.32135428929069e-30
B75_V080,THIRTEEN_STATE_TORQUE,7,8,theta,0.0117449857232071,0.00264708311003356,-0.122186563849381,-0.0937725284551005,-0.00168330312423736,0.000777919018495454,0.00185436442141349,0.00184026162746118
B75_V080,THIRTEEN_STATE_TORQUE,7,9,psi,4.92825251122437e-16,-5.88688908019755e-16,-1.85799813545808e-17,2.71300911939158e-18,-1.07538023528637e-32,9.60078953409396e-33,1.44159434211718e-32,1.43063074308836e-32
B75_V080,THIRTEEN_STATE_TORQUE,7,10,betaSym,0,0,-0.013644172775214,-0.0725258228888154,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,7,11,betaDiff,0,0,-5.45744811044314e-14,-5.20532801089942e-14,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,7,12,betaSymDot,0,0,0.0491190219907513,0.261092962399734,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,7,13,betaDiffDot,0,0,1.93477097137081e-13,1.91143632937754e-13,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,8,1,u,0.975269940461249,0,1.47218995208832,6.32138570953516e-16,1.43578260692082,-6.16505746457095e-16,1.43578260692082,0.760484829325443
B75_V080,THIRTEEN_STATE_TORQUE,8,2,v,9.17604301685932e-14,0,-1.58455509517185e-14,9.07652107527865e-17,-1.45399457158805e-27,-8.32865478301871e-30,1.45401842515768e-27,7.70143717135209e-28
B75_V080,THIRTEEN_STATE_TORQUE,8,3,w,0.220893644859575,0,-0.381585365297964,-1.5957041935087e-16,-0.0842897821657395,3.52480915421844e-17,0.0842897821657395,0.044645408222114
B75_V080,THIRTEEN_STATE_TORQUE,8,4,p,2.73378381638014e-14,0,4.37569818587242e-13,3.49437452377773e-15,1.1962212885902e-26,-9.55286452147461e-29,1.19625943193647e-26,6.33617614212624e-27
B75_V080,THIRTEEN_STATE_TORQUE,8,5,q,0.00194295322594887,0,4.22501664134245,-4.22908371733657e-14,0.00820900971298398,8.21691185140695e-17,0.00820900971298398,0.00434803104621658
B75_V080,THIRTEEN_STATE_TORQUE,8,6,r,-7.83399280890931e-15,0,3.16876599924619e-13,-1.71006361458739e-14,-2.48240900512109e-27,-1.3396626059455e-28,2.48602120419034e-27,1.31676021290066e-27
B75_V080,THIRTEEN_STATE_TORQUE,8,7,phi,-9.61374766927285e-14,0,4.78088476532494e-13,1.93433570575063e-15,-4.59622197697047e-26,1.85962153827514e-28,4.59625959676049e-26,2.43448115204155e-26
B75_V080,THIRTEEN_STATE_TORQUE,8,8,theta,-0.00712501411404424,0,50.484367990101,3.24964935603106e-14,-0.359701834468073,2.31537975274161e-16,0.359701834468073,0.190521731406226
B75_V080,THIRTEEN_STATE_TORQUE,8,9,psi,2.89987708125353e-14,0,-7.41850770963812e-17,-2.00410122031802e-19,-2.15127604842822e-30,5.81164719731247e-33,2.15128389846252e-30,1.13946133660265e-30
B75_V080,THIRTEEN_STATE_TORQUE,8,10,betaSym,0,0,-0.291052320442969,1.46970073694545e-15,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,8,11,betaDiff,0,0,9.71370365717933e-15,3.32842122802153e-15,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,8,12,betaSymDot,0,0,1.04778835359484,2.03997720950831e-15,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,8,13,betaDiffDot,0,0,-4.28127905101842e-14,8.10292598296606e-15,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,9,1,u,-0.975988203545035,0,0.479024665957934,1.46680271959554e-16,-0.467522423182044,1.43158215125302e-16,0.467522423182044,0.239672530980953
B75_V080,THIRTEEN_STATE_TORQUE,9,2,v,-3.51190839006101e-11,0,3.90530952118173e-14,8.61985250741314e-17,-1.37150892732233e-24,3.02721323418727e-27,1.37151226817145e-24,7.0309743508513e-25
B75_V080,THIRTEEN_STATE_TORQUE,9,3,w,-0.216132840376562,0,-0.519437067152078,7.39658815695609e-17,0.11226740872045,1.59864560745856e-17,0.11226740872045,0.0575532052806505
B75_V080,THIRTEEN_STATE_TORQUE,9,4,p,1.2583862569515e-12,0,-3.24032975668052e-12,3.32245443464446e-15,-4.07758643379775e-24,-4.18093099990415e-27,4.07758857724458e-24,2.09035102093209e-24
B75_V080,THIRTEEN_STATE_TORQUE,9,5,q,-0.00210448152936541,0,3.71275591917594,-4.13593855344563e-14,-0.00781342625494786,-8.70400629231662e-17,0.00781342625494786,0.00400550551866729
B75_V080,THIRTEEN_STATE_TORQUE,9,6,r,-1.44467629956334e-12,0,-5.17770563233536e-13,-1.63251859893037e-14,7.4801086131505e-25,-2.35846092847106e-26,7.48382577590096e-25,3.83653783474736e-25
B75_V080,THIRTEEN_STATE_TORQUE,9,7,phi,-1.35117419641135e-11,0,-5.02318460784141e-12,1.8454964808776e-15,6.78719742592597e-23,2.49358722452977e-26,6.78719788399258e-23,3.47941577658119e-23
B75_V080,THIRTEEN_STATE_TORQUE,9,8,theta,0.0270035740076618,0,50.4773346050341,7.82528339002275e-15,1.36306844071655,-2.11310619153406e-16,1.36306844071655,0.698768758219729
B75_V080,THIRTEEN_STATE_TORQUE,9,9,psi,1.87238046490959e-11,0,1.99679279425327e-18,-2.3284227542795e-19,3.73875582043207e-29,4.35969327916393e-30,3.76408877946556e-29,1.92963725348471e-29
B75_V080,THIRTEEN_STATE_TORQUE,9,10,betaSym,0,0,-0.105748068410526,1.76414347133379e-15,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,9,11,betaDiff,0,0,-3.38042994949518e-13,3.42704953687275e-15,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,9,12,betaSymDot,0,0,0.380693046278048,1.69037283085857e-15,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,9,13,betaDiffDot,0,0,1.20926327702049e-12,7.86038479173847e-15,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,10,1,u,2.34915258426811e-279,0,1.58789151420645e-13,4.5192205909277e-16,3.73019945413549e-292,-1.06163387300555e-294,3.73021456142683e-292,1.11906436842805e-291
B75_V080,THIRTEEN_STATE_TORQUE,10,2,v,3.48345556157278e-290,0,5.88264753028634e-05,-1.99658797167483e-17,2.04919412561483e-294,6.95502547409999e-307,2.04919412561483e-294,6.14758237684449e-294
B75_V080,THIRTEEN_STATE_TORQUE,10,3,w,8.34207097023638e-280,0,-2.01518665430628e-13,-2.10367284670313e-16,-1.68108300884962e-292,1.75489881853568e-295,1.6810839248273e-292,5.04325177448189e-292
B75_V080,THIRTEEN_STATE_TORQUE,10,4,p,-1.83266644550404e-292,0,-0.303454794360689,-9.45751546746658e-16,5.56131419352163e-293,-1.73324712550614e-307,5.56131419352163e-293,1.66839425805649e-292
B75_V080,THIRTEEN_STATE_TORQUE,10,5,q,2.7109635763538e-296,0,1.55306059048323e-12,2.83027231238276e-15,4.21029069267055e-308,-7.67276515003209e-311,4.21029768402584e-308,1.26308930520775e-307
B75_V080,THIRTEEN_STATE_TORQUE,10,6,r,1.28970607279948e-291,0,-0.079645976701657,4.24456166167688e-15,-1.02719899826173e-292,-5.47423695143651e-306,1.02719899826173e-292,3.08159699478518e-292
B75_V080,THIRTEEN_STATE_TORQUE,10,7,phi,1.12965372165302e-290,0,-0.451252598330824,-4.88992044854022e-16,-5.0975917711001e-291,5.52391683328065e-306,5.0975917711001e-291,1.52927753133003e-290
B75_V080,THIRTEEN_STATE_TORQUE,10,8,theta,-2.02376154417406e-280,0,1.95436572475271e-11,2.37069556424633e-14,-3.95517019700639e-291,4.79772251586573e-294,3.95517310688532e-291,1.1865519320656e-290
B75_V080,THIRTEEN_STATE_TORQUE,10,9,psi,-1,0,-0.333333333333333,9.9993227470251e-21,0.333333333333333,9.9993227470251e-21,0.333333333333333,1
B75_V080,THIRTEEN_STATE_TORQUE,10,10,betaSym,1.42745232504378e-280,0,-6.06032365587166e-14,-8.31721999291846e-17,-8.65082309309185e-294,1.18724350167921e-296,8.65083123998408e-294,2.59524937199523e-293
B75_V080,THIRTEEN_STATE_TORQUE,10,11,betaDiff,0,0,-0.0339950928747399,4.45853527892591e-16,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,10,12,betaSymDot,0,0,2.18188110931979e-13,2.98618339359061e-16,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,10,13,betaDiffDot,0,0,0.122382334349064,-1.57056256934592e-15,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,11,1,u,-1.71899430232285e-303,0,1.58249072740541e-13,-4.51095214105869e-16,-2.72029254122989e-316,-7.75431090491378e-319,2.72030360830036e-316,8.16091082490107e-316
B75_V080,THIRTEEN_STATE_TORQUE,11,2,v,6.98303577908396e-291,0,5.88264753028634e-05,-1.99658797164198e-17,4.10787381797294e-295,1.39422452420646e-307,4.10787381797294e-295,1.23236214539188e-294
B75_V080,THIRTEEN_STATE_TORQUE,11,3,w,2.57110073464329e-304,0,-2.01278705617191e-13,2.09316637452885e-16,-5.17507825572299e-317,-5.3818570801487e-320,5.17508122011687e-317,1.55252436603506e-316
B75_V080,THIRTEEN_STATE_TORQUE,11,4,p,-1.83360778718759e-292,0,-0.303454794360689,-9.45751546788309e-16,5.56417073999168e-293,-1.73413740093575e-307,5.56417073999168e-293,1.66925122199751e-292
B75_V080,THIRTEEN_STATE_TORQUE,11,5,q,-9.51971426350258e-308,0,1.54658899010385e-12,-2.95551469254224e-15,-1.47231562460691e-319,-2.81617418129511e-322,1.47231562460691e-319,4.41694687382074e-319
B75_V080,THIRTEEN_STATE_TORQUE,11,6,r,1.28974055308634e-291,0,-0.079645976701657,4.24456166167549e-15,-1.02722646042296e-292,-5.4743833051384e-306,1.02722646042296e-292,3.0816793812689e-292
B75_V080,THIRTEEN_STATE_TORQUE,11,7,phi,1.0816149487736e-290,0,-0.451252598330824,-4.88992044914192e-16,-4.88081556027548e-291,5.28901105610562e-306,4.88081556027548e-291,1.46424466808265e-290
B75_V080,THIRTEEN_STATE_TORQUE,11,8,theta,-6.88470809249146e-305,0,1.95152722146966e-11,-2.36902945577798e-14,-1.34356952334472e-315,-1.63100951005112e-318,1.34357051147601e-315,4.03071153442803e-315
B75_V080,THIRTEEN_STATE_TORQUE,11,9,psi,-1,0,-0.333333333333333,9.9993229834722e-21,0.333333333333333,9.9993229834722e-21,0.333333333333333,1
B75_V080,THIRTEEN_STATE_TORQUE,11,10,betaSym,0,0,-6.05150528789706e-14,8.19856025534184e-17,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,11,11,betaDiff,2.54168749642673e-292,0,-0.0339950928747399,4.45853527888545e-16,-8.64049024995918e-294,-1.13322033707206e-307,8.64049024995918e-294,2.59214707498775e-293
B75_V080,THIRTEEN_STATE_TORQUE,11,12,betaSymDot,0,0,2.17870649684893e-13,-2.95949749578452e-16,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,11,13,betaDiffDot,0,0,0.122382334349064,-1.57056256933135e-15,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,12,1,u,-0.545468811623492,0,-1.98750030431224e-17,6.16126842453772e-16,1.08411942909453e-17,3.36077976562594e-16,3.36252788574402e-16,3.36252788574402e-16
B75_V080,THIRTEEN_STATE_TORQUE,12,2,v,3.68265126112705e-12,0,-1.58561278313338e-17,-3.25393532780666e-18,-5.83925891546533e-29,1.19831090385731e-29,5.96094738310486e-29,5.96094738310486e-29
B75_V080,THIRTEEN_STATE_TORQUE,12,3,w,-0.207610362579145,0,-1.85835715872638e-16,-2.90219361938884e-16,3.85814203524733e-17,-6.02525469596199e-17,7.15464563171052e-17,7.15464563171051e-17
B75_V080,THIRTEEN_STATE_TORQUE,12,4,p,4.66314342463106e-13,0,-5.95504649422084e-16,-1.25137421281155e-16,-2.77692359028981e-28,5.83533743222505e-29,2.83757224679607e-28,2.83757224679607e-28
B75_V080,THIRTEEN_STATE_TORQUE,12,5,q,0.0162299372859757,0,-2.90192405777082e-16,1.33636388088311e-15,-4.70980454662847e-18,-2.1689101977976e-17,2.21945804979163e-17,2.21945804979163e-17
B75_V080,THIRTEEN_STATE_TORQUE,12,6,r,2.11397065173619e-13,0,1.21655880437192e-15,6.12768864114014e-16,2.57176960855352e-28,-1.29537539503475e-28,2.87958266655794e-28,2.87958266655794e-28
B75_V080,THIRTEEN_STATE_TORQUE,12,7,phi,-1.37865382519475e-13,0,1.86532108752634e-17,-6.93054941869124e-17,-2.57163205253461e-30,-9.55482846677991e-30,9.89484908642932e-30,9.89484908642931e-30
B75_V080,THIRTEEN_STATE_TORQUE,12,8,theta,-0.00450831591277105,0,1.42042291047882e-15,3.16126913363325e-14,-6.40371521017621e-18,1.42519999397107e-16,1.42663792872068e-16,1.42663792872068e-16
B75_V080,THIRTEEN_STATE_TORQUE,12,9,psi,-5.93109721520757e-14,0,1.42473387862556e-17,7.03150625276756e-21,-8.45023513992794e-31,4.17045471545042e-34,8.45023616905265e-31,8.45023616905264e-31
B75_V080,THIRTEEN_STATE_TORQUE,12,10,betaSym,-0.217282970981271,0,-0.329677183162798,-1.18574315871337e-16,0.0716332378223496,-2.57641796345958e-17,0.0716332378223496,0.0716332378223495
B75_V080,THIRTEEN_STATE_TORQUE,12,11,betaDiff,0,0,-9.10684399323252e-17,6.81491772318829e-17,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,12,12,betaSymDot,0.782218695532577,0,1.18683785938607,4.71989310462317e-16,0.928366762177651,-3.69198862735154e-16,0.928366762177651,0.92836676217765
B75_V080,THIRTEEN_STATE_TORQUE,12,13,betaDiffDot,0,0,3.30159159689595e-16,-2.38388410831717e-16,0,0,0,0
B75_V080,THIRTEEN_STATE_TORQUE,13,1,u,-1.34644985818037e-14,0,-1.03961732505621e-15,5.3550978992485e-18,1.39979259988379e-29,7.21037080698514e-32,1.39981117017139e-29,1.39981117017138e-29
B75_V080,THIRTEEN_STATE_TORQUE,13,2,v,0.991556150854938,0,-4.03622760494355e-17,-3.66561135298394e-18,-4.00214630793227e-17,3.63465948369491e-18,4.0186169966445e-17,4.01861699664449e-17
B75_V080,THIRTEEN_STATE_TORQUE,13,3,w,-3.92298909888125e-14,0,-1.07643685120813e-15,-2.33244587300418e-17,4.22285003292354e-29,-9.15015973352596e-31,4.22384125445988e-29,4.22384125445988e-29
B75_V080,THIRTEEN_STATE_TORQUE,13,4,p,0.0735875287681881,0,-4.47361587112504e-15,-1.40479152590673e-17,-3.29202336614236e-16,1.03375136825968e-18,3.29203959687857e-16,3.29203959687857e-16
B75_V080,THIRTEEN_STATE_TORQUE,13,5,q,1.4222383763356e-15,0,-1.00467789344247e-13,2.55551174572689e-16,-1.42889145590989e-28,-3.63454687594918e-31,1.42889607834275e-28,1.42889607834275e-28
B75_V080,THIRTEEN_STATE_TORQUE,13,6,r,0.0508685011508678,0,5.36247122152239e-15,2.80493433543091e-16,2.72780873503507e-16,-1.42682805469976e-17,2.73153782289581e-16,2.73153782289581e-16
B75_V080,THIRTEEN_STATE_TORQUE,13,7,phi,-0.0224498441841188,0,-8.70099050928042e-16,-1.99471141475541e-17,1.95335881180842e-17,-4.47809604535422e-19,1.95387204854584e-17,1.95387204854584e-17
B75_V080,THIRTEEN_STATE_TORQUE,13,8,theta,-3.94985152545219e-16,0,9.21605723085966e-15,5.6814611430542e-17,-3.64020577119657e-30,2.244092796269e-32,3.6402749418005e-30,3.6402749418005e-30
