pointId,betaMDeg,speedMps,derivativeName,value,outputName,inputName,units,differenceStep,limitActive,maximumMatrixStepVariation,parameterSource
B45_V035,45,35,du_drudder,0,u,rudder,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dv_dbetaSymCommand,0,v,betaSymCommand,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dv_dbetaDiffCommand,0,v,betaDiffCommand,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dv_dlateralCyclic,2.52334919412457,v,lateralCyclic,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dv_daileron,0,v,aileron,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dv_drudder,0.280116666666667,v,rudder,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dw_dbetaSymCommand,0,w,betaSymCommand,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dw_dbetaDiffCommand,0,w,betaDiffCommand,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dw_dlateralCyclic,6.06329801305478e-12,w,lateralCyclic,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dw_daileron,0,w,aileron,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dw_drudder,0,w,rudder,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dp_dbetaSymCommand,0,p,betaSymCommand,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dp_dbetaDiffCommand,0,p,betaDiffCommand,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dp_dlateralCyclic,0.342124741798114,p,lateralCyclic,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dp_daileron,0.127402966521259,p,aileron,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dp_drudder,0.0148028683781662,p,rudder,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dq_dbetaSymCommand,0.270203623831649,q,betaSymCommand,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dq_dbetaDiffCommand,0,q,betaDiffCommand,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dq_dlateralCyclic,-3.07185952996173e-13,q,lateralCyclic,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dq_daileron,0,q,aileron,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dq_drudder,0,q,rudder,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dr_dbetaSymCommand,0,r,betaSymCommand,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dr_dbetaDiffCommand,0,r,betaDiffCommand,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dr_dlateralCyclic,0.124308295451023,r,lateralCyclic,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dr_daileron,0.0135933860349491,r,aileron,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,dr_drudder,-0.160695120726108,r,rudder,(rad/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V045,45,45,du_dbetaSymCommand,0,u,betaSymCommand,(m/s^2)/(rad),0.0001,0,2.98107559406732e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V045,45,45,du_dbetaDiffCommand,0,u,betaDiffCommand,(m/s^2)/(rad),0.0001,0,2.98107559406732e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V045,45,45,du_dlateralCyclic,0,u,lateralCyclic,(m/s^2)/(rad),0.0001,0,2.98107559406732e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V045,45,45,du_daileron,0,u,aileron,(m/s^2)/(rad),0.0001,0,2.98107559406732e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V045,45,45,du_drudder,0,u,rudder,(m/s^2)/(rad),0.0001,0,2.98107559406732e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V045,45,45,dv_dbetaSymCommand,0,v,betaSymCommand,(m/s^2)/(rad),0.0001,0,2.98107559406732e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V045,45,45,dv_dbetaDiffCommand,0,v,betaDiffCommand,(m/s^2)/(rad),0.0001,0,2.98107559406732e-06,NUMERICAL_THREE_STEP_INTERNAL
