Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31
2.35,32.5081015840812,0.00140087380319167,3.62900597169031e-05,4.42393454289912e-08,4.81227020281481e-05,8.65092060028704e-05,0.379627024391873,5.26893163856283e-05,0.785398163397448,0,32.5081027705783,0.00140087356310926,3.62900578390382e-05,-7.73740692476992e-17,4.81227168295986e-05,8.650921250978e-05,0.37962696762878,5.26893265667456e-05,0.785398163397448,0,-1.18649707303575e-06,2.40082410549181e-10,1.87786496964361e-12,4.42393455063653e-08,-1.48014505586456e-11,-6.50690951315737e-12,5.67630931147534e-08,-1.01811173627473e-11,0,0
2.4,32.5081015409848,0.00142172488762991,3.55460584887704e-05,4.40183285722499e-08,4.93034796801188e-05,8.92771022357437e-05,0.379627026384773,5.53116303715693e-05,0.785398163397448,0,32.5081027705783,0.00142172462180204,3.55460563436642e-05,-7.86993125341364e-17,4.93034948866299e-05,8.92771087045925e-05,0.37962696762878,5.531164110138e-05,0.785398163397448,0,-1.22959352211183e-06,2.65827876854904e-10,2.14510610744558e-12,4.40183286509492e-08,-1.52065110720426e-11,-6.46884886694281e-12,5.87559932929693e-08,-1.07298106760256e-11,0,0
2.45,32.5081014978078,0.00144132244812802,3.4785659835245e-05,4.3754095806364e-08,5.04871063377363e-05,9.20309485236461e-05,0.379627028353417,5.79975924199749e-05,0.785398163397448,0,32.5081027705783,0.00144132215557387,3.47856574313366e-05,-7.99772082904193e-17,5.04871219367572e-05,9.20309549378929e-05,0.37962696762878,5.79976037119085e-05,0.785398163397448,0,-1.27277051831243e-06,2.92554149091892e-10,2.4039084728345e-12,4.37540958863412e-08,-1.55990208475384e-11,-6.4142467785756e-12,6.07246377626325e-08,-1.12919335476048e-11,0,0
2.5,32.5081014545735,0.00145965236167581,3.40108304523601e-05,4.34498672607124e-08,5.1673026384072e-05,9.47700273196904e-05,0.379627030295424,6.07473415224587e-05,0.785398163397448,0,32.5081027705783,0.00145965204144459,3.40108277986743e-05,-8.12080086728786e-17,5.16730423619344e-05,9.47700336629003e-05,0.37962696762878,6.07473533895274e-05,0.785398163397448,0,-1.31600479846838e-06,3.20231221097658e-10,2.65368584447196e-12,4.34498673419204e-08,-1.59778623979537e-11,-6.34320986578688e-12,6.2666644706777e-08,-1.186706870195e-11,0,0
2.55,32.5081014113033,0.00147670243167579,3.32234170741762e-05,4.31088486614668e-08,5.28606464116994e-05,9.74937047804199e-05,0.379627032208579,6.35609856756237e-05,0.785398163397448,0,32.5081027705783,0.00147670208284877,3.32234141805095e-05,-8.23920834122752e-17,5.28606627536506e-05,9.74937110362874e-05,0.37962696762878,6.35609981303711e-05,0.785398163397448,0,-1.35927494682164e-06,3.4882701653409e-10,2.89366668376322e-12,4.31088487438589e-08,-1.63419512229607e-11,-6.25586741968571e-12,6.45797990639352e-08,-1.24547473978045e-11,0,0
2.6,32.5081013680169,0.00149246239793036,3.24251569303933e-05,4.27342210615389e-08,5.40493398749195e-05,0.000100201424338652,0.379627034090832,6.64385999766349e-05,0.785398163397448,0,32.5081027705783,0.00149246201962291,3.24251538069796e-05,-8.3529916169229e-17,5.40493565651277e-05,0.000100201430491028,0.37962696762878,6.64386130310842e-05,0.785398163397448,0,-1.40256140213069e-06,3.78307443314393e-10,3.12341371164334e-12,4.27342211450688e-08,-1.66902081551504e-11,-6.15237583643548e-12,6.64620520840487e-08,-1.30544492587831e-11,0,0
2.65,32.5081013247319,0.00150692394290302,3.16176871057704e-05,4.23291311753204e-08,5.52384514233026e-05,0.000102892700859745,0.3796270359403,6.93802249602398e-05,0.785398163397448,0,32.5081027705783,0.00150692353426651,3.16176837638162e-05,-8.46221004494868e-17,5.52384684449566e-05,0.000102892706892662,0.37962696762878,6.93802386258425e-05,0.785398163397448,0,-1.44584642924883e-06,4.08636503758039e-10,3.34195415481811e-12,4.23291312599425e-08,-1.70216540379886e-11,-6.03291728910622e-12,6.83115201627338e-08,-1.36656026392904e-11,0,0
2.7,32.5081012814642,0.00152008069434557,3.08025529125002e-05,4.18966823123882e-08,5.64273009446889e-05,0.000105567115323204,0.379627037755263,7.23858651608795e-05,0.785398163397448,0,32.5081027705783,0.00152008025456925,3.08025493635525e-05,-8.56693351333448e-17,5.64273182799346e-05,0.00010556712122091,0.37962696762878,7.23858794484643e-05,0.785398163397448,0,-1.48911409070251e-06,4.39776327116823e-10,3.54894774998822e-12,4.18966823980575e-08,-1.73352456656973e-11,-5.89770532486832e-12,7.0126483397992e-08,-1.42875847464934e-11,0,0
2.75,32.5081012382281,0.00153192822438159,2.99812153688366e-05,4.14399258336244e-08,5.76151873420011e-05,0.000108224309977243,0.379627039534163,7.54554878849477e-05,0.785398163397448,0,32.5081027705783,0.0015319277526943,2.9981211625153e-05,-8.66724196703733e-17,5.76152049720326e-05,0.00010822431572421,0.37962696762878,7.54555028046648e-05,0.785398163397448,0,-1.53235022537501e-06,4.71687290788669e-10,3.74368355529598e-12,4.14399259202968e-08,-1.76300315017923e-11,-5.74696712473451e-12,7.19053836473194e-08,-1.49197170324624e-11,0,0
2.8,32.5081011950359,0.00154246404513466,2.91550578761393e-05,4.09618533249966e-08,5.88013920668106e-05,0.000110863983918902,0.379627041275602,7.8589022179509e-05,0.785398163397448,0,32.5081027705783,0.00154246354080643,2.91550539503267e-05,-8.76322489875858e-17,5.8801409971877e-05,0.000110863989499854,0.37962696762878,7.85890377407799e-05,0.785398163397448,0,-1.57554240587388e-06,5.04328229351814e-10,3.92581257622647e-12,4.09618534126288e-08,-1.79050664878976e-11,-5.58095221783479e-12,7.3646822085216e-08,-1.55612708997851e-11,0,0
