Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31
0.5,32.5081027704404,6.11119765457271e-06,3.22948490029209e-07,7.37382838301362e-11,-3.50582368577202e-06,2.63261133768948e-17,0.379626967653892,-9.6831804156643e-18,0.785398163397448,0,32.5081027705783,6.11119765380598e-06,3.22948489922941e-07,0,-3.50582368570045e-06,0,0.37962696762878,0,0.785398163397448,0,-1.37909239583678e-10,7.6673507088754e-16,1.06268435925169e-16,7.37382838301362e-11,-7.15653901970422e-17,2.63261133768948e-17,2.51121901051476e-11,-9.6831804156643e-18,0,0
0.55,32.5081027702686,3.00314366431613e-05,1.29379547405122e-06,3.66212465434501e-11,-1.0362066702468e-05,-1.02599219423272e-07,0.379626967656684,-3.75353544332072e-07,0.785398163397448,0,32.5081027705783,3.00314365972745e-05,1.29379547330617e-06,-5.04128651680792e-21,-1.03620666957748e-05,-1.02599219424422e-07,0.37962696762878,-3.75353544242224e-07,0.785398163397448,0,-3.09668735098967e-10,4.58868477882981e-14,7.45051239196067e-16,3.66212465484914e-11,-6.69317811623823e-15,1.14950311876289e-18,2.79044010120799e-11,-8.98478022701382e-17,0,0
0.6,32.5081027700781,6.54559501810153e-05,2.53647530718215e-06,-5.42709856530651e-12,-1.70663223434051e-05,-2.84596288901396e-07,0.379626967657397,-1.11567467112798e-06,0.785398163397448,0,32.5081027705783,6.54559499871833e-05,2.536475305679e-06,-9.01095156279577e-21,-1.70663223168523e-05,-2.84596288665723e-07,0.37962696762878,-1.11567467031153e-06,0.785398163397448,0,-5.00172347983607e-10,1.93832078751281e-13,1.50314890336222e-15,-5.42709855629556e-12,-2.65528328762411e-14,-2.35673047408998e-16,2.86174417496454e-11,-8.16445740496e-16,0,0
0.65,32.508102769839,0.000112210676086538,4.01368293663009e-06,-5.38572181523364e-11,-2.36201195482363e-05,-5.30363518588757e-07,0.379626967655582,-2.2128334521726e-06,0.785398163397448,0,32.5081027705783,0.000112210675584982,4.01368293430711e-06,-8.3347850027045e-21,-2.36201194835653e-05,-5.30363517595008e-07,0.37962696762878,-2.21283344913466e-06,0.785398163397448,0,-7.39319716558384e-10,5.01556207590376e-13,2.32297769344955e-15,-5.38572181440016e-11,-6.46710468380288e-14,-9.93749429872349e-16,2.6802393637837e-11,-3.0379438046668e-15,0,0
0.7,32.5081027695127,0.000170108034313304,5.69131181907239e-06,-1.10200624164124e-10,-3.00242874300133e-05,-8.26077546493382e-07,0.379626967650668,-3.65876206754732e-06,0.785398163397448,0,32.5081027705783,0.000170108033280372,5.69131181579901e-06,-2.21670762586018e-22,-3.00242873041503e-05,-8.26077543812943e-07,0.37962696762878,-3.65876205967946e-06,0.785398163397448,0,-1.06557962453735e-09,1.03293228462774e-12,3.27338169455382e-15,-1.10200624163903e-10,-1.25862997324769e-13,-2.68043967911361e-15,2.18886020419973e-11,-7.86785441891881e-15,0,0
0.75,32.5081027690532,0.000238947126344655,7.53816746294551e-06,-1.76010257549988e-10,-3.62790471629508e-05,-1.15955396204041e-06,0.37962696764198,-5.44541972750761e-06,0.785398163397448,0,32.5081027705783,0.00023894712448636,7.53816745806727e-06,1.74276515776101e-20,-3.62790469482848e-05,-1.15955395626724e-06,0.37962696762878,-5.44541971084128e-06,0.785398163397448,0,-1.52508050632605e-09,1.85829471385443e-12,4.87823723202465e-15,-1.76010257567415e-10,-2.14665938291173e-13,-5.77316523376497e-15,1.32001631847345e-11,-1.6666326149294e-14,0,0
0.8,32.5081027684075,0.00031851397161086,9.52570882229902e-06,-2.52807941802159e-10,-4.23840956434605e-05,-1.52009726563712e-06,0.379626967628752,-7.56476230834735e-06,0.785398163397448,0,32.5081027705783,0.000318513968556804,9.52570881467046e-06,4.61043954371236e-20,-4.23840953080552e-05,-1.52009725482402e-06,0.37962696762878,-7.5647622773159e-06,0.785398163397448,0,-2.17075069031125e-09,3.05405576045761e-12,7.62855659989115e-15,-2.52807941848264e-10,-3.35405294304373e-13,-1.08131027494864e-14,-2.80886425230165e-14,-3.10314526692453e-14,0,0
0.85,32.5081027675168,0.000408581778472829,1.16278148375612e-05,-3.42038226702688e-10,-4.83386816704616e-05,-1.89836468653175e-06,0.379626967610144,-1.00087162805304e-05,0.785398163397448,0,32.5081027705783,0.000408581773770559,1.16278148252881e-05,8.67686810666507e-20,-4.83386811783415e-05,-1.89836466815107e-06,0.37962696762878,-1.00087162277484e-05,0.785398163397448,0,-3.06152969642426e-09,4.70227047404126e-12,1.22730957477024e-14,-3.42038226789457e-10,-4.92120016612474e-13,-1.83806786946476e-14,-1.86354820463919e-11,-5.27819822760843e-14,0,0
0.9,32.5081027663167,0.000508911247456914,1.38205736752466e-05,-4.45028413222334e-10,-5.41416753194311e-05,-2.28624252396683e-06,0.379626967585259,-1.2769156545521e-05,0.785398163397448,0,32.5081027705783,0.000508911240566882,1.38205736554805e-05,1.39920155792719e-19,-5.41416746308502e-05,-2.28624249488456e-06,0.37962696762878,-1.27691564615781e-05,0.785398163397448,0,-4.26155821742213e-09,6.89003183933917e-12,1.97661304641647e-14,-4.45028413362254e-10,-6.88580960371381e-13,-2.90822710389356e-14,-4.35204094983987e-11,-8.39429827053815e-14,0,0
0.95,32.5081027647389,0.000619250904552006,1.60820924542276e-05,-5.6295433302903e-10,-5.97916311193336e-05,-2.67673380553899e-06,0.379626967553154,-1.58378878321834e-05,0.785398163397448,0,32.5081027705783,0.000619250894843066,1.60820924234539e-05,2.0566275379919e-19,-5.97916301909507e-05,-2.6767337619837e-06,0.37962696762878,-1.58378877054488e-05,0.785398163397448,0,-5.83943204901516e-09,9.70894003214651e-12,3.07736895319675e-14,-5.62954333234693e-10,-9.28382892751659e-13,-4.35552845688952e-14,-7.5625838924509e-11,-1.26734607780021e-13,0,0
